"guid","descr"
"6AA34D08803D5031AABE5609C54877A4","Interieur van de Edelsmederij Brom (Drift 15) te Utrecht: werkplaats van de goud- en zilversmeden. Opmerking: De afbeelding bevindt zich in Bibl.HUA, LXIV F 49, F.W., De kunstwerkplaatsen van Brom te Utrecht, blz. 8 (overdruk van het Geïllustreerd Zondagsblad, 1910)."
"6AC9144C84C45241B624769880DD841C","Gezicht op het Smakkelaarsveld te Utrecht, met links één van de keramische objecten van het kunstwerk ""Zeelandschap"" van David van de Kop."
"6CED15491A4455B79385E45B60F796E1","Detail van het graffitikunstwerk 'Utrecht' op de zijgevel van het pand Amsterdamsestraatweg 196, in de Dirkje Mariastraat te Utrecht."
"6E0549E69F1251AA8E5F04B96B7D2011","Gezicht op het restant van het kunstwerk Akoestischemuurconstructie van Peter Struycken aan de Jan van Foreestraat te Utrecht, vanaf de parkeerplaats langs de Dichtersbaan."
"70892454656855B1ADCFCD07A83B4909","Afbeelding van burgemeester mr. I.W. Opstelten (midden) bij de overhandiging van een luchtfoto van het kantorenpark, tijdens de bijeenkomst voor de onthulling van het kunstwerk ""Het Verzonken Schip"" van Karin Daan in het kantorenpark Rijnsweerd (Euclideslaan) te Utrecht."
"71EAEFEACA0E591AB03C0728948236A3","Afbeelding van Tourdirecteur Christina Prudhomme tijdens een interview bij de onthulling van de Tourfiets, het campagnebeeld van Le Grand Départ, op de Stadhuisbrug te Utrecht<ZR><ZR>N.B. Het kunstwerk is een driedimensionale uitvoering van het logo van Le Grand Départ en ontworpen in de trant van de Stijl. Opmerking: De foto maakte deel uit van de, door Jeroen Wielaert samengestelde, tentoonstelling Tour sous le Dom - een lobby in foto's die van 4 maart t/m 3 juli 2015 werd gehouden in het Stadskantoor. De tentoonstelling was een van de vele activiteiten die werden georganiseerd ter gelegenheid van Le Grand Départ, de start van de Tour de France in Utrecht.<ZR>Litt.: Bibl.HUA K 2015 58, J. Wielaert - De Tour van Utrecht."
"7342601C56055C66B285CED4274F00CF","Gezicht over het omgevingskunstwerk ""Het verzonken schip"" van Karin Daan, in kantorenpark Rijnsweerd (Euclideslaan) te Utrecht."
"734DEEE9A3F350308A42D79438FA0DE3","Afbeelding van een nieuw graffitikunstwerk op de kopse kant van de skate-halfpipe op het Paardenveld bij de Catharijnekade te Utrecht."
"736813CDF7935E84B2F6D20A1E1A610B","Gezicht op het beeld ""Drinkend Paard"" van de kunstenaar Tom Claassen (Breda) op het plein de Plantage te Utrecht. Het kunstwerk herinnert aan de voormalige bestemming  van het terrein als slachthuis (Amsterdamsestraatweg 283). Rechts een gedeelte van een flatgebouw aan de plantage. Opmerking: Het beeld is geplaatst op 22 april 1996.<ZR>Lit.: Utrechts Nieuwsblad, 23 april 1996, p.13."
"73F8A579B83F593FA36993355C23E0AB","Afbeelding van het door de beeldhouwer F.T.S. Letterie vervaardigd kunstwerk ""Schaap met Lam"" op het speelplein voor de St.-Victorschool (Notebomenlaan 137) te Utrecht."
"73FE3D1A879658F4BA80C08867FBC9FE","Groepsportret op de rotonde Waalstraat-Rijnlaan te Utrecht, tijdens de officiële opening door wethouder J. Zwart (tweede van links). Op de rotonde staat het uit wilgentenen opgetrokken kunstwerk 'De Piek', van kunstenares Manette Zeelenberg."
"7499C2BFDB665190B5E4219103B05F10","Afbeelding van de plaquette van het kunstwerk ""Esperantomonument"" van de kunstenaar A. Salvatore, met het portret van de auteur van de international taal ""esperanto"", Dr. L.L. Zamenhof, bovenin het monument aan de Zamenhofdreef te Utrecht."
"74DC7DAEDEEC5A5BAABD2BAF85EE09FC","Gezicht op het kunstwerk naast het studentencomplex aan de Cambridgelaan te Utrecht."
"751232541ADF5E73B64C1304957BA171","Gezicht op het kinderbassin met speeltoestellen en een kunstwerk op Aquacenter Den Hommel (Kennedylaan 5) te Utrecht.<ZR><ZR>N.B. Het kunstwerk in het midden van het bassin is het beeldhouwwerk 'Zwemmende figuren"" van Paulus Reinhard."
"75CD5EC586165C0780AE5255632DBB55","Afbeelding van de Tourfiets, het campagnebeeld van Le Grand Départ, op de Stadhuisbrug te Utrecht.<ZR><ZR>N.B. Het kunstwerk is een driedimensionale uitvoering van het logo van Le Grand Départ en ontworpen in de trant van de Stijl. Het werd op 17 juni 2014 door Tourdirecteur Christian Prudhomme onthuld. Opmerking: Op zaterdag 4 juli vond in Utrecht de start van de Tour de France plaats met een individuele tijdrit en op zondag de start van de 2e etappe."
"766BFA579048535FAFC2565BF9713EA3","Afbeelding van een van de vier wandsculpturen van de kunstenaar Lex Horn tegen een baksteenmuur in het gebouw van de J.F. Kennedyschool aan de Teun de Jagerdreef 5 te Utrecht; kunstwerk met een  voorstelling van de zaaier als symbool voor de prediking van het Evangelie."
"76B156E25B7F03C5E0534701000A6021","Afbeelding van een tentoonstelling van kunstwerken in het Provinciehuis (Achter St.-Pieter 20) te Utrecht.<ZR>N.B. Het adres Achter St.-Pieter 20 is omstreeks 1981 gewijzigd in Achter St.-Pieter 200. Opmerking: David van Dijk fotonummer 5235/10<ZR>De foto (24x24 cm.) bevindt zich in de ""Collectie beeldmateriaal afkomstig van de Provincie Utrecht 1880-2007"", HUA toegang 6371, inv.nr. 2."
"76B1BBCF6C2B9911E0534701000AFD0C","Interieur van het Provinciehuis (Achter St.-Pieter 20) te Utrecht: trappenhuis, tijdens een tentoonstelling van kunstwerken.<ZR>N.B. Het adres Achter St.-Pieter 20 is omstreeks 1981 gewijzigd in Achter St.-Pieter 200. Opmerking: David van Dijk fotonummer 5235/12<ZR>De foto (24x24 cm.) bevindt zich in de ""Collectie beeldmateriaal afkomstig van de Provincie Utrecht 1880-2007"", toegang 6371, inv.nr. 2."
"76B1BBCF6C2D9911E0534701000AFD0C","Afbeelding van een tentoonstelling van kunstwerken in een van de gangen en het trappenhuis van het Provinciehuis (Achter St.-Pieter 20) te Utrecht.<ZR>N.B. Het adres Achter St.-Pieter 20 is omstreeks 1981 gewijzigd in Achter St.-Pieter 200. Opmerking: David van Dijk fotonummer 5235/3<ZR>De foto (24x24 cm.) bevindt zich in de ""Collectie beeldmateriaal afkomstig van de Provincie Utrecht 1880-2007"", toegang 6371, inv.nr. 2."
"77DCF222D1695519A5DB21BFCE099159","Interieur van het Hoofdpostkantoor (Neude 11) te Utrecht: plaquette in de hal, ter gelegenheid van het drukken van de eerste postzegel; het kunstwerk stelt de eerste Nederlandse postzegel voor, met beeltenis van koning Willem III, waaronder een posthoorn, geflankeerd door twee dravende paarden. Opmerking: naam kunstenaar: M.L. Pauw<ZR>datum plaatsing: 1952<ZR>gebruikt materiaal: brons<ZR><ZR>De plaquette werd aangeboden door de Utrechtse Philatelistenvereniging, ter gelegenheid van het feit, dat honderd jaar eerder op deze plaats in het gebouw van 's Rijks Munt de eerste postzegel werd gedrukt."
"7A332F4C4B3A5662934F500DDA499584","Afbeelding van een breed graffitikunstwerk op een muur langs het terrein van het voormalige Expeditieknooppunt PostNL aan de Mineurslaan te Utrecht."
"7A87996A7C189173E0534701000A031B","Afbeelding van een gedeelte van het waterkunstwerk op het Brusselplein in Leidsche Rijn Centrum te Utrecht."
"7A87996A7C1D9173E0534701000A031B","Afbeelding van een gedeelte van het waterkunstwerk op het Brusselplein in Leidsche Rijn Centrum te Utrecht."
"7A87996A7C1E9173E0534701000A031B","Afbeelding van een gedeelte van het waterkunstwerk op het Brusselplein in Leidsche Rijn Centrum te Utrecht."
"7A87996A7C269173E0534701000A031B","Afbeelding van de natuurstenen 'Reuzeknuffel' van landschapsarchitect Lodewijk Baljon, op de hoek van de Wenenpromenade en Luxemburgpromenade in Leidsche Rijn Centrum te Utrecht.<ZR>N.B. Het kunstwerk is in 2018 geplaatst."
"7A88EAD9FD1E8663E0534701000A7E6D","Gezicht op het in aanbouw zijnde winkelcentrum Leidsche Rijn Centrum aan het Brusselplein te Leidsche Rijn (gemeente Utrecht), met onder andere het waterkunstwerk."
"7A88EAD9FD318663E0534701000A7E6D","Afbeelding van de aanleg van het waterkunstwerk op het Brusselplein in het aanbouw zijnde winkelcentrum Leidsche Rijn Centrum te Leidsche Rijn (gemeente Utrecht)."
"7A88EAD9FD488663E0534701000A7E6D","Afbeelding van het kunstwerk 'A mon seul Désir (Mijn enige wens)' van Berkman & Janssens uit 2010, bij de Jan Wolkerssingel te Leidsche Rijn (gemeente Utrecht).<ZR>N.B. De silhouetten zijn een moderne bewerking van dieren op de beroemde tapijtenserie 'La Dame à la Licorne'."
"7A88EAD9FD4F8663E0534701000A7E6D","Afbeelding van het kunstwerk 'A mon seul Désir (Mijn enige wens)' van Berkman & Janssens uit 2010, bij de Jan Wolkerssingel te Leidsche Rijn (gemeente Utrecht), links de Beeldhouwersdijk.<ZR>N.B. De silhouetten zijn een moderne bewerking van dieren op de beroemde tapijtenserie 'La Dame à la Licorne'."
"7A88EAD9FD568663E0534701000A7E6D","Detail van het kunstwerk 'A mon seul Désir (Mijn enige wens)' van Berkman & Janssens uit 2010, bij de Jan Wolkerssingel te Leidsche Rijn (gemeente Utrecht), op de achtergrond de Beeldhouwersdijk.<ZR>N.B. De silhouetten zijn een moderne bewerking van dieren op de beroemde tapijtenserie 'La Dame à la Licorne'."
"7A9214A3175107A9E0534701000A9956","Afbeelding van het door leerlingen van het Amadeus-Lyceum gemaakte houten 'Vikingrijn-kunstwerk', 'Het oog van de Rijn',in de Dorpstuin aan de Rijksstraatweg te De Meern (gemeente Utrecht).<ZR>N.B. Het kunstwerk is gemaakt onder begeleiding van Anne-Mette van Lieshout, landschap-ontwerper en initiatiefnemer van de Dorpstuin, en kunstenaar Ate Matthijs Hes."
"7A9214A3175707A9E0534701000A9956","Afbeelding van het kunstwerk 'Meet you at the mountains' van Maja von Hanno uit 2008, in het Vasalisplantsoen te De Meern (gemeente Utrecht)."
"7A9214A3175A07A9E0534701000A9956","Gezicht op het Vasalisplantsoen te De Meern (gemeente Utrecht), met het kunstwerk 'Meet you at the mountains' van Maja von Hanno uit 2008, vanaf de Vicuslaan."
"7A9B657E07740FD9E0534701000AFBF8","Afbeelding van het kunstwerk 'De zingende toren' in winkelcentrum Vleuterweide (Voor de Burchten) te Vleuten (gemeente Utrecht)."
"7AF8DB0138D35874AE983FED24C169BE","Afbeelding van het kunstwerk in de kantine van de Fletiohal (Albert Schweitzerlaan 10a) te Vleuten (gemeente Vleuten-De Meern).<ZR><ZR>N.B. De gemeente Vleuten-De Meern is per 1 jan. 2001 bij de gemeente Utrecht gevoegd."
"7B056BC6EEB75403928B144283C2E73E","Gezicht op de Beneluxlaan te Utrecht, uit het zuidoosten; links het, door P.H. d'Hont vervaardigde,  kunstwerk Bizon op het gazon voor het hoofdkantoor van de Koninklijke Wegenbouw Stevin b.v. (Beneluxlaan 9)."
"7B8A375F93BF535B9124D284D4168A06","Interieur van het Provinciehuis (Galileïlaan 15) te Utrecht, uit het oosten: de centrale hal van ster C met links het trappenhuis met het door Marianna Franken vervaardigde kunstwerk in keramiek op niveau 2; rechts op de achtergrond de gang naar ster D.<ZR><ZR>N.B. Het adres is in 1995 gewijzigd in Pythagoraslaan 101."
"7B97F4DB5B19D079E0534701000AEFD4","Overzicht van het Westplein te Utrecht vanaf het gebouw van De Volksbank (Croeselaan 1) naar het noorden, met midden links de ingang van de Damstraat, centraal de Ulu-moskee bij de Kanaalstraat en linksonder het kunstwerk 'Gone with the wind', ontworpen door het kunstenaarsduo HeHe (Helen Evans en Heiko Hansen). Opmerking: De foto is gemaakt voor de website www.bouwpututrecht.nl"
"7B9A55A6108B5731AD8A2B7084BB248F","Interieur van de Edelsmederij Brom (Drift 15) te Utrecht: ontvangstkamer. Opmerking: De afbeelding bevindt zich in Bibl.HUA, LXIV F 49, F.W., De kunstwerkplaatsen van Brom te Utrecht, blz. 3 (overdruk van het Geïllustreerd Zondagsblad, 1910)."
"7BAAD95EFE357A0DE0534701000A104B","Overzicht van het Westplein te Utrecht vanaf het gebouw van De Volksbank (Croeselaan 1) naar het noorden. Links het begin van de Graadt van Roggenweg met het woningcomplex Leidse Poort, daarachter de Leidsche Rijn en de wijk Lombok; centraal het kunstwerk 'Gone with the wind', ontworpen door het kunstenaarsduo HeHe (Helen Evans en Heiko Hansen). Opmerking: De foto is gemaakt voor de website www.bouwpututrecht.nl"
"7BAAD95EFE367A0DE0534701000A104B","Overzicht van het Westplein en een gedeelte van het Jaarbeursplein te Utrecht vanaf het gebouw van De Volksbank (Croeselaan 1) naar het noorden. Links het begin van de Graadt van Roggenweg met het woningcomplex Leidse Poort, daarachter de Leidsche Rijn en de wijk Lombok; centraal het kunstwerk 'Gone with the wind', ontworpen door het kunstenaarsduo HeHe (Helen Evans en Heiko Hansen). Rechts het NH-hotel Utrecht (Jaarbeursplein 24), kantoorgebouw Sijpesteijn (Jaarbeursplein 22) en de tijdelijke eindhalte van de sneltram op het Jaarbeursplein. Opmerking: De foto is gemaakt voor de website www.bouwpututrecht.nl"
"7BE87DD30A5F5123A8F10123349713D6","Gezicht in het Radboudkwartier van het winkelcentrum Hoog Catharijne te Utrecht, met links het kunstwerk ""Knoop"" van S. Tajiri."
"7C345D2AC9265D50B9633AE9315AB9F6","Gezicht op het kunstwerk ""Grebbedraak"" (speeltoestel), in de Grebbestraat te Utrecht met links een gedeelte van het  schoolgebouw van de Gemeentelijke Instelling voor Basiseducatie voor volwassenen Kans, afdeling Zuid (Noordzeestraat 20)."
"7CA716DF17F7F1BEE0534701000A728C","Afbeelding van het kunstwerk 'De Follie van 't Goyplein' van Anke Colijn uit 1994, op 't Goyplein te Utrecht, met op de achtergrond het viaduct in de Waterlinieweg."
"7E1F492E27B050A5AA4A2273362449E4","Afbeelding van het kunstwerk ""De Bol van Utrecht"" op het Westplein te Utrecht. Opmerking: naam kunstenaar: Manette Zeelenberg<ZR>datum plaatsing: 28 februari 1996<ZR>materiaal: wilgentenen<ZR>literatuur: Utrechts Nieuwsblad, 29 februari 1996, p. 13."
"7E671E719F595B75BE6872EED6BCD41B","Afbeelding van een gedeelte van het kunstwerk 'Aura Utrecht' op de trappen aan het Jaarbeursplein te Utrecht. Het kunstwerk is ontworpen door PolyLester (Gabriel Lester en Martine Vledder) en is in 2016 geplaatst."
"7E6D38D6CD79595C8992712C3F43A1F3","Detail van een graffitikunstwerk op een muur langs het terrein van het voormalige Expeditieknooppunt PostNL aan de Mineurslaan te Utrecht: de tekst: ""GROETJES TERUG"" uit 2016."
"7F6DE1CD69A58330E0534701000A7FC6","Afbeelding van de sculptuur 'Folly Talk' van architect Clemens Koemans uit 2016, op het Attleeplantsoen te Utrecht.<ZR><ZR>N.B. Het kunstwerk symboliseert het onderliggende verloren landschap ('slagenlandschap') onder 1,5 meter opgespoten zand, waarop de wijk Kanaleneiland gebouwd is."
"7F6DE1CD69A88330E0534701000A7FC6","Gezicht op de rotonde in de Talmalaan te Utrecht ter hoogte van de Willem Dreeslaan (links) en de Samuel van Houtenstraat. Op de rotonde staan twee replica's van het door Joop Hekman gemaakte standbeeld van de politicus Pieter Jelles Troelstra (1860-1930), dat op de hoek van de Draaiweg en de Troelstralaan staat. De silhouetten zijn in een nieuw ontwerp geschilderd.<ZR><ZR>Het plaatsen van replica's van het standbeeld van Hekman in de vorm van een kunstwerk, is een initiatief van de Staatslieden Art Community. Deze replica's zijn gemaakt door de kunstenaar Paul Balk."
"7F8FF5FD029BF184E0534701000AB6B4","Afbeelding van het kunstwerk Skyscraper, een walvis van plastic zwerfafval uit de oceaan bij Hawaï, in de Stadbuitengracht ter hoogte van de Vredenburgkade te Utrecht. Op de achtergrond de Stadskamer en het Poortgebouw van het kantoor- en winkelcentrum Hoog Catharijne.<ZR>N.B. Skyscraper is gemaakt is gemaakt door het Amerikaanse bureau StudioKCA. De makers willen aandacht vragen voor de plastic soep in de oceanen."
"7F99D244E320EE8CE0534701000AE7F4","Afbeelding van de sculptuur 'Folly Talk' van architect Clemens Koemans uit 2016, op het Attleeplantsoen te Utrecht. Op de achtergrond de achtergevel van het Woonzorgcentrum-Zorghotel De Wartburg (Kennedylaan 300) aan de Dominee Maarten Luther Kinglaan..<ZR><ZR>N.B. Het kunstwerk symboliseert het onderliggende verloren landschap ('slagenlandschap') onder 1,5 meter opgespoten zand, waarop de wijk Kanaleneiland gebouwd is."
"7F9A9C4CD59BFBEDE0534701000AF90D","Afbeelding van de twee replica's van het door Joop Hekman gemaakte standbeeld van de politicus Pieter Jelles Troelstra (1860-1930), dat op de hoek van de Draaiweg en de Troelstralaan staat, op de rotonde in de Talmalaan te Utrecht ter hoogte van de Willem Dreeslaan en de Samuel van Houtenstraat (achtergrond). De silhouetten zijn in een nieuw ontwerp geschilderd.<ZR><ZR>Het plaatsen van replica's van het standbeeld van Hekman in de vorm van een kunstwerk, is een initiatief van de Staatslieden Art Community. Deze replica's zijn gemaakt door de kunstenaar Paul Balk."
"7FAD4CD491A402F7E0534701000ACC29","Gezicht op de zuidelijke gevel van de protestantse Torenpleinkerk (Schoolstraat 5) te Vleuten (gemeente Utrecht), met op het gazon het kunstwerk  'De appel van Vleuten' van David Mackay uit 2011."
"803E07087BEA561B85FEA346F1A04372","Afbeelding van het kunstwerk ""Pegasus"" in de vijver van het  Park De Watertoren (Moezeldreef) te Utrecht. Opmerking: Naam kunstenaar: F. Bemelmans<ZR>datum plaatsing:  1975<ZR>gebruikt materiaal:  brons<ZR>literatuurgegevens: Bibl.HUA P 100, Fonds Stadsvernieuwing, Beelden in de stad, 1998"
"805BA8F523C9537885C9BC6C43CC805B","Interieur van de St.-Antoniuskerk (Kanaalstraat 198) te Utrecht: door Edelsmederij Brom vervaardigd altaar in de St. Antonius van Paduakerk, in de noordwestelijke transeptarm. Opmerking: De afbeelding bevindt zich in Bibl.HUA, LXIV F 49, F.W., De kunstwerkplaatsen van Brom te Utrecht, blz. 30 (overdruk van het Geïllustreerd Zondagsblad, 1910)."
"80A372C2028B581E9A2B2DF532FB6867","Afbeelding van Rob Tabak (links) en Bertus van Brienen, medewerkers van Kamps Quality Bakeries (Hogenoord 1) te Utrecht, die de zojuist uit de muur gehakte plaquette van Gerrit Schmidt vasthouden.<ZR><ZR>N.B. De door de Amsterdamse beeldhouwer F. Sieger vervaardigde bronzen plaquette werd door personeel en depothouders van Brood- en Banketbakkerij De Lubro geschonken aan de oprichter van de bakkerij t.g.v. diens 70e verjaardag (13 juli 1955). Het kunstwerk maakt inmiddels deel uit van de collectie van het Nederlands Volksbuurtmuseum (Waterstraat 27 - 29). Opmerking: De afbeelding is onderdeel van een serie foto's gemaakt tijdens de ontmanteling van de bakkerij (voorheen ""De Lubro"") in mei-juni 2005."
"8188A345E2785A1FB55A7980C21D4013","Afbeelding van het kunstwerk ""Ruimtelijke Constructie"", door A. T. A. Volten, bij het ROVU-kantoorgebouw (Ravellaan 96) te Utrecht. Opmerking: Literatuur: ""Plastiek Gebouw Openbare Werken"", in: De Timmerwerf,  oktober 1970, blz. 10-11 (bibl HUA XIX F 11)<ZR>Fotonummer Hulskamp 23307"
"82065A1CC9AC56468EC32F2C62D2EA4A","Afbeelding van het graffiti-kunstwerk van 'Jan is de Man' op de zijgevel van het pand Kanaalstraat 81 in de Javastraat te Utrecht."
"8296AD4943C55165B797E887B1BA162A","Afbeelding van een 'dubbelzijdig' standbeeld van nijntje op de Mariaplaats te Utrecht, geplaatst voor het conservatoriumt: de zijde met het 'nijntjehoofd'. Het kunstwerk is op 5 september 2016 onthuld."
"82A4D07FE6705361A4AE60D3726142B3","Afbeelding van een bloemenmozaïek op het Smakkelaarsveld te Utrecht; op de achtergrond het kunstwerk Zeelandschap van David van de Kop."
"8319E4A9047C5C089635D84EA587D9B7","Afbeelding van de plastiek Gewichtheffer voor de noordwestelijke glaswand in de hal van de Sporthal Catharijne (Jaarbeursplein 12) te Utrecht; het kunstwerk stelt een atleet voor, in de knieen doorgebogen, die met gestrekte armen een halter boven zijn hoofd geheven houdt (gestyleerd) van de kunstenaar H. de Vos en is onthuld 6 juli 1971, door de glaswand heen gezicht op een deel van het Jaarbeursplein"
"834A68FEFB395DF18537BF351EB64B7F","Afbeelding van het kunstwerk ""Ruimtelijke Constructie"", door A. T. A. Volten, bij het ROVU-kantoorgebouw (Ravellaan 96) te Utrecht. Opmerking: De fotograaf, A.F.S.J. Hulskamp, fotografeerde o.a. veel in opdracht van de Dienst Bouw- en Woningtoezicht van de Gemeente Utrecht.<ZR>Fotonummer Hulskamp 23639<ZR>Literatuur: De Schakel, nr. 71, mei 1971, blz. 14-15, Bibl. HUA LIV C 47."
"83AFD82F2FE31958E0534701000A02E9","Afbeelding van het uit wilgentenen opgetrokken kunstwerk 'De Bol van Utrecht' van Manette Zeelenberg, op het Westplein te Utrecht.<ZR><ZR>N.B. Het kunstwerk is geplaatst op 28 februari 1996."
"83AFD82F2FEB1958E0534701000A02E9","Gezicht op enkele kantoorgebouwen op het Smart Business Center (Kanaalweg 14-19) te Utrecht. Op de voorgrond een waterpartij met kunstwerk."
"83E0EECFE9635AC38D85AAC5B99A3112","Afbeelding van het kunstwerk, plastiek in brons, Valkenier Te Paard van de kunstenaar A.J.P.F. Teeuwisse bij de R.K. Lebuïnusschool voor MAVO (Onyxweg 1) te Utrecht; rechts de Broeder Alarmstraat; het kunstwerk stelt een te paard gezeten valkenier voor met een valk op de omhooggeheven rechterhand, springend over een boomstronk en is onthuld op 12 november 1964 (feestdag Sint Lebuïnus in de Katholieke kerk). Opmerking: Litt.: Jubileumnummer Onyx, 1981."
"844C1C8E20315397AF2CECC830226A2F","Afbeelding van de kunstenaar Pieter d'Hont werkend aan een kunstwerk in zijn atelier (Wijde Doelen 27) te Utrecht."
"84C8B51AB7B068DCE0534701000ADCC2","Afbeelding van het uit wilgentenen opgetrokken kunstwerk 'De Bol van Utrecht' van Manette Zeelenberg, op het Westplein te Utrecht.<ZR><ZR>N.B. Het kunstwerk is geplaatst op 28 februari 1996."
"84C8B51AB7B168DCE0534701000ADCC2","Afbeelding van het uit wilgentenen opgetrokken kunstwerk 'De Bol van Utrecht' van Manette Zeelenberg, op het Westplein te Utrecht. Links het appartementengebouw 'De Leidsche Poort'.<ZR><ZR>N.B. Het kunstwerk is geplaatst op 28 februari 1996."
"84C8B51AB7B268DCE0534701000ADCC2","Afbeelding van het uit wilgentenen opgetrokken kunstwerk 'De Bol van Utrecht' van Manette Zeelenberg, op het Westplein te Utrecht. Links het appartementengebouw 'De Leidsche Poort'.<ZR><ZR>N.B. Het kunstwerk is geplaatst op 28 februari 1996."
"84EFB1D9B6315EAFBE94C9915588F1AF","Afbeelding van het evenement ""Kunst on the spot"" in het voormalige Hoofdpostkantoor (Neude 11) te Utrecht ter gelegenheid van de Culturele Zondag met als thema ""The Battle"", waarbij kunstenaars van verschillende disciplines binnen vijf uur een kunstwerk moesten maken. Opmerking: De afbeelding maakt deel uit van een serie foto's van Aad van der Tas over de Culturele Zondagen in Utrecht in 2015. (zie cat. nrs. 830829 t/m 830869)."
"8518FF1C5A5E2854E0534701000ACA73","Afbeelding van het metalen beeldhouwwerk 'Ode aan het varken' van Jantien Mook, op de Neude te Utrecht.<ZR><ZR>N.B. Het kunstwerk staat tijdelijk op het plein en is op initiatief van de Partij voor de Dieren neergezet om aandacht te vragen voor dierenwelzijn in de vee-industrie."
"8518FF1C5A5F2854E0534701000ACA73","Afbeelding van het metalen beeldhouwwerk 'Ode aan het varken' van Jantien Mook, met publiek zittend onder het beeld op de Neude te Utrecht.<ZR><ZR>N.B. Het kunstwerk staat tijdelijk op het plein en is op initiatief van de Partij voor de Dieren neergezet om aandacht te vragen voor dierenwelzijn in de vee-industrie."
"85A55DC2A6D3E4D9E0534701000A019F","Afbeelding van het waterkunstwerk op het Brusselplein in Leidsche Rijn Centrum (Leidsche Rijn, gemeente Utrecht)."
"869D79EB7713573186707A2A2D3E5C87","Afbeelding van het kunstwerk Heracles met Hydra (Columbuslaan) te Utrecht, in het plantsoen bij de waterpartij, uit het zuidwesten; het is een voorstelling van de Griekse held Heracles, in een moeras bij Lerna in Argolis in een gevecht met de veelkoppige waterslang Hydra, waarbij de laatste wordt gedood (één van de twaalf werken van Heracles); op de achtergrond enkele flatwoningen aan de Marco Pololaan."
"8876FF18D6F1FFD1E0534701000AB568","Gezicht in de Korte Smeestraat te Utrecht, met de lichtbakken ""Evening time is reading time"", een kunstwerk van Allen Ruppersberg, gemaakt voor het kunstproject Nachtregels in 1991."
"8876FF18D6F2FFD1E0534701000AB568","Gezicht in de Korte Smeestraat te Utrecht, met de lichtbakken ""Evening time is reading time"", een kunstwerk van Allen Ruppersberg, gemaakt voor het kunstproject Nachtregels in 1991."
"8876FF18D6F4FFD1E0534701000AB568","Gezicht in de Korte Smeestraat te Utrecht, met de lichtbakken ""Evening time is reading time"", een kunstwerk van Allen Ruppersberg, gemaakt voor het kunstproject Nachtregels in 1991. Op de achtergrond de hoek Zuilenstraat / Lange Nieuwstraat."
"8B5BD4BD73185E6391AB8E22473212AE","Gezicht op enkele panden aan de Grebbestraat te Utrecht met op de voorgrond het kunstwerk "" Grebbedraak "" (speeltoestel). Op de achtergrond de torenspits van de St. Gertrudiskerk (Amaliadwarsstraat 2)."
"8CB51FE269C953FDB3A3BEE94EB1DC40","Gezicht op het kantoorgebouw de Inktpot van ProRail (Moreelsepark 3, voormalig 3e Administratiegebouw van de Nederlandse Spoorwegen, HGB III) te Utrecht, met rechts de Klundertoren met het kunstwerk ""IK"" aan de Herman Gorterstraat. Opmerking: De foto is gemaakt voor de website www.bouwpututrecht.nl"
"8CF05ED2D31B5A9B95BDE0567E4EE468","Afbeelding van een kunststof replica van het door Joop Hekman gemaakte standbeeld van de politicus Pieter Jelles Troelstra (1860-1930), tegen de gevel van het flatgebouw aan het eind van de Troelstralaan bij de Slotemaker de Bruïnestraat te Utrecht.<ZR><ZR>N.B. Het plaatsen van replica's van het standbeeld van Hekman in de vorm van een kunstwerk, is een initiatief van de Staatslieden Art Community."
"8D0FB7E5527B57DC8E046E07B6AB8374","Afbeelding van de onthulling van het kunstwerk ""Het Verzonken Schip"" van Karin Daan in het kantorenpark Rijnsweerd (Euclideslaan) te Utrecht, tijdens de openingsact met het vlammenspuwende Dante-orgel van kunstenaar Erik Hobijn."
"8D31C453D2AB5A00B43F007BE453580D","Interieur van de Edelsmederij Brom (Drift 15) te Utrecht: werkplaats van de graveurs en drijvers. Opmerking: De afbeelding bevindt zich in Bibl.HUA, LXIV F 49, F.W., De kunstwerkplaatsen van Brom te Utrecht, blz. 12 (overdruk van het Geïllustreerd Zondagsblad, 1910)."
"8D450166672D5C3BB15D04625B90AADE","Afbeelding van het kunstwerk ""Ruimtelijke Constructie"", door A.T A. Volten, bij het ROVU-kantoorgebouw (Ravellaan 96) te Utrecht."
"8D579343F9B1573095C4549AA742F487","Afbeelding van een graffiti-kunstwerk met het logo van het bedrijf op het gesloten rolluik van Fietsenstalling Laag Catharijne (Catharijnesingel 28) te Utrecht, gemaakt door BC-One."
"8D5BDB723F625BD8B98618E22FA7EE11","Afbeelding van het in lood uitgevoerde model van het kunstwerk dat is aangebracht in de kopgevels van de Kliniek voor Kleine Huisdieren van de Veeartsenijkundige Faculteit van de Universiteit Utrecht (Alexander Numankade 91-93) te Utrecht. Opmerking: De werkzaamheden werden uitgevoerd door de Hollandse Beton Maatschappij. De foto is afkomstig uit een, ontmanteld, album met foto's van diverse bouwprojecten van de HBM in Nederland in de periode 1920-1940."
